Frequency (MHz),Channel 1 Voltages (V),Channel 2 Voltages (V),RF Input Power (dBm),RF Output Power (dBm),Gain,Channel 1 DC Power (W),Channel 2 DC Power (W),Total DC Drain Power (W),Total DC Gate Power (W),DE (%),PAE (%)
2000,15,3,-28.68790042,3.90255030366353,32.5904507236635,12.799086073626,0,12.799086073626,0,0.0191900484255947,0.0191794794961592
2000,15,3,-27.68790042,4.98918207856588,32.6770824985659,12.789291158516,0,12.789291158516,0,0.0246644669166852,0.0246511512325849
2000,15,3,-26.68790042,6.02136286469869,32.7092632846987,12.789291158516,0,12.789291158516,0,0.0312816614804293,0.03126489802734
2000,15,3,-25.68790042,7.05484446259908,32.7427448825991,12.789291158516,0,12.789291158516,0,0.0396860588189161,0.0396649548818325
2000,15,3,-24.68790042,8.02080591889791,32.7087063388979,12.789291158516,0,12.789291158516,0,0.0495717347674502,0.0495451664847668
2000,15,3,-23.68790042,8.97939738007955,32.6672978000796,12.789291158516,0,12.789291158516,0,0.0618149131597151,0.0617814656734972
2000,15,3,-22.68790042,10.0220304367202,32.7099308567202,12.789291158516,0,12.789291158516,0,0.0785880601953438,0.0785459523049835
2000,15,3,-21.68790042,11.0150113937514,32.7029118137514,12.789291158516,0,12.789291158516,0,0.0987767345650645,0.0987237238718529
2000,15,3,-20.68790042,11.9274030563491,32.6153034763491,12.789291158516,0,12.789291158516,0,0.121869163755897,0.121802427247116
2000,15,3,-19.68790042,12.9748388168471,32.6627392368471,12.799086073626,0,12.799086073626,0,0.154990443856028,0.154906491865413
2000,15,3,-18.68790042,13.9730478164809,32.6609482364809,12.799086073626,0,12.799086073626,0,0.1950409582278,0.194935268933445
2000,15,3,-17.68790042,15.0169835922378,32.7048840122378,12.799086073626,0,12.799086073626,0,0.248038673175636,0.247905618237217
2000,15,3,-16.68790042,15.9812208053725,32.6691212253725,12.808880988736,0,12.808880988736,0,0.309464538193787,0.309297160042199
2000,15,3,-15.68790042,17.0042520401137,32.6921524601137,12.818675903846,0,12.818675903846,0,0.391365047586482,0.391154491989338
2000,15,3,-14.68790042,17.9802480575698,32.6681484775698,12.828470818956,0,12.828470818956,0,0.489609589280914,0.489344717880717
2000,15,3,-13.68790042,18.9836812851088,32.6715817051088,12.838265734066,0,12.838265734066,0,0.61639877618047,0.616065577251096
2000,15,3,-12.68790042,19.9492250320571,32.6371254520571,12.857855564286,0,12.857855564286,0,0.768694830261151,0.768275996757231
2000,15,3,-11.68790042,20.9526582595961,32.6405586795961,12.887238809629,0,12.887238809629,0,0.966286583514025,0.965760505585298
2000,15,3,-10.68790042,21.9325738784926,32.6204742984926,12.916625054946,0,12.916625054946,0,1.208115162052,1.20745437594257
2000,15,3,-9.68790042,22.9516855117934,32.6395859317934,12.955803215399,0,12.955803215399,0,1.52301509671842,1.5221857318878
2000,15,3,-8.68790042,23.9198423263686,32.6077427463686,13.004777790949,0,13.004777790949,0,1.89618757600225,1.89514739953998
2000,15,3,-7.68790042,24.8893037674086,32.5772041874086,13.043955951402,0,13.043955951402,0,2.36331196208155,2.36200639066159
2000,15,3,-6.68790042,25.9084173080581,32.5963177280581,13.122315272282,0,13.122315272282,0,2.97051167106268,2.96887786881108
2000,15,3,-5.68790042,26.9066244003432,32.5945248203432,13.220264423382,0,13.220264423382,0,3.71041338787699,3.70837179182938
2000,15,3,-4.68790042,27.8852315780776,32.5731319980776,13.337801904715,0,13.337801904715,0,4.60721940686111,4.60467183938899
2000,15,3,-3.68790042,28.8860517379897,32.5739521579897,13.484724131378,0,13.484724131378,0,5.7380338729058,5.73486161935731
2000,15,3,-2.68790042,29.9156165954726,32.6035170154726,13.670826018481,0,13.670826018481,0,7.17409136429055,7.17015209925155
2000,15,3,-1.68790042,30.9046779510634,32.5925783710634,13.905902481134,0,13.905902481134,0,8.85663232375796,8.85175691785807
2000,15,3,-0.687900420000001,31.8702216980117,32.5581221180117,14.160568774007,0,14.160568774007,0,10.8627922108876,10.8567648213433
2000,15,3,0.312099579999999,32.8109403488295,32.4988407688295,14.483797972663,0,14.483797972663,0,13.1889911383178,13.1815724436084
2000,15,3,1.31209958,33.6131645080703,32.3010649280703,14.856001746869,0,14.856001746869,0,15.4672999973876,15.4581944089624
2000,15,3,2.31209958,34.3056379196303,31.9935383396303,15.2869675118,0,15.2869675118,0,17.6295996225964,17.6184595347535
2000,15,3,3.31209958,34.8648429748671,31.5527433948671,15.75712343708,0,15.75712343708,0,19.4539305136844,19.4403244336637
2000,15,3,4.31209958,35.1810289261001,30.8689293461001,16.00199631483,0,16.00199631483,0,20.6029176449278,20.586050724661
2000,15,3,5.31209958,35.2960058090346,29.9839062290346,15.89425224862,0,15.89425224862,0,21.2990620970451,21.2776839599988
2000,15,3,6.31209958,35.3391214248794,29.0270218448793,15.6787641162,0,15.6787641162,0,21.8072205654599,21.7799371879825
2000,15,3,7.31209958,35.2933927414077,27.9812931614077,15.42409632334,0,15.42409632334,0,21.9350963006571,21.9001814467428
2000,15,3,8.31209958,35.2332912323134,26.9211916523134,15.24778785136,0,15.24778785136,0,21.8837770921229,21.8393136462376
2000,15,3,9.31209958,35.1849485275405,25.8728489475405,15.2184181059,0,15.2184181059,0,21.683298133393,21.6272139441058
3000,15,3,-30.85282379,4.45629612070086,35.3091199107009,12.759906413186,0,12.759906413186,0,0.0218666434214398,0.021860203654771
3000,15,3,-29.85282379,5.41138568979266,35.2642094797927,12.759906413186,0,12.759906413186,0,0.0272452677278193,0.027237160541914
3000,15,3,-28.85282379,6.47697177988055,35.3297955698806,12.759906413186,0,12.759906413186,0,0.034821677492434,0.0348114711500796
3000,15,3,-27.85282379,7.41694751840594,35.2697713084059,12.759906413186,0,12.759906413186,0,0.043236174677004,0.0432233256532525
3000,15,3,-26.85282379,8.38902393442157,35.2418477244216,12.759906413186,0,12.759906413186,0,0.0540822690481105,0.0540660930855931
3000,15,3,-25.85282379,9.39114872079852,35.2439725107985,12.759906413186,0,12.759906413186,0,0.0681188618437735,0.0680984975135
3000,15,3,-24.85282379,10.3914081202126,35.2442319102126,12.759906413186,0,12.759906413186,0,0.085761688497883,0.0857360513250076
3000,15,3,-23.85282379,11.3980151758766,35.2508389658766,12.759906413186,0,12.759906413186,0,0.108131948401217,0.108099673112798
3000,15,3,-22.85282379,12.4432593927956,35.2960831827956,12.759906413186,0,12.759906413186,0,0.13755565530961,0.137515023128845
3000,15,3,-21.85282379,13.4414664850807,35.2942902750807,12.769701328296,0,12.769701328296,0,0.172968057792646,0.172916944144228
3000,15,3,-20.85282379,14.407010232029,35.259834022029,12.769701328296,0,12.769701328296,0,0.216033092992849,0.215968744721966
3000,15,3,-19.85282379,15.4313480005837,35.2841717905837,12.779496243406,0,12.779496243406,0,0.273288316551803,0.273207368968693
3000,15,3,-18.85282379,16.4347812281227,35.2876050181227,12.779496243406,0,12.779496243406,0,0.344321695472171,0.344219788502771
3000,15,3,-17.85282379,17.4356013880348,35.2884251780348,12.789291158516,0,12.789291158516,0,0.433225153488789,0.433096958471147
3000,15,3,-16.85282379,18.3750144587136,35.2278382487136,12.808880988736,0,12.808880988736,0,0.537019746666014,0.536858605526482
3000,15,3,-15.85282379,19.4098044977761,35.2626282877761,12.818675903846,0,12.818675903846,0,0.680984586939569,0.680781877275634
3000,15,3,-14.85282379,20.3975593195534,35.2503831095534,12.838265734066,0,12.838265734066,0,0.853590496555388,0.85333568961077
3000,15,3,-13.85282379,21.3983794794655,35.2512032694655,12.867650479396,0,12.867650479396,0,1.07235527432677,1.07203522393346
3000,15,3,-12.85282379,22.341710244236,35.194534034236,12.906828639849,0,12.906828639849,0,1.32846917064024,1.32806747411324
3000,15,3,-11.85282379,23.3738891230202,35.2267129130202,12.946008300289,0,12.946008300289,0,1.67978241766347,1.67927824216091
3000,15,3,-10.85282379,24.3328982935524,35.1857220835524,13.004777790949,0,13.004777790949,0,2.08538811183077,2.08475626081926
3000,15,3,-9.85282379,25.3180400477028,35.1708638377028,13.073342196719,0,13.073342196719,0,2.60265962973092,2.60186834826769
3000,15,3,-8.85282379,26.2875033960915,35.1403271860915,13.151700017612,0,13.151700017612,0,3.23421171059845,3.23322148140307
3000,15,3,-7.85282379,27.2830974207497,35.1359212107497,13.259444083822,0,13.259444083822,0,4.03445082091434,4.03321432608444
3000,15,3,-6.85282379,28.2551738367653,35.1079976267653,13.386776480265,0,13.386776480265,0,4.99851928095723,4.99697743278959
3000,15,3,-5.85282379,29.2207166300392,35.0735404200392,13.53462802896,0,13.53462802896,0,6.17483473362718,6.17291486595221
3000,15,3,-4.85282379,30.1509830103493,35.0038068003493,13.719800594031,0,13.719800594031,0,7.54658558559799,7.54420123661022
3000,15,3,-3.85282379,31.0969277964211,34.9497515864211,13.994056717124,0,13.994056717124,0,9.19918070169152,9.196237811949
3000,15,3,-2.85282379,32.0062896357155,34.8591134257155,14.35646557622,0,14.35646557622,0,11.0555774054122,11.0519660512027
3000,15,3,-1.85282379,32.8908263788796,34.7436501688796,14.846206831759,0,14.846206831759,0,13.1059084889776,13.1015120392211
3000,15,3,-0.852823790000001,33.6995832071877,34.5524069971877,15.482865814,0,15.482865814,0,15.139340987773,15.1340337777898
3000,15,3,0.147176209999999,34.4991942988014,34.3520180888015,16.27625393791,0,16.27625393791,0,17.3127067527893,17.3063510560902
3000,15,3,1.14717621,35.2008134470558,34.0536372370558,17.18718104314,0,17.18718104314,0,19.2697771873005,19.2621999136955
3000,15,3,2.14717621,35.8266526804543,33.6794764704543,18.25481179026,0,18.25481179026,0,20.9550117348281,20.9460304129469
3000,15,3,3.14717621,36.1846486673928,33.0374724573928,18.85230161197,0,18.85230161197,0,22.0343623717995,22.023413906614
3000,15,3,4.14717621,36.3727923975563,32.2256161875563,19.29305779205,0,19.29305779205,0,22.484238041046,22.470769623999
3000,15,3,5.14717621,36.5282723055458,31.3810960955458,19.91993235909,0,19.91993235909,0,22.570405993072,22.5539838526404
3000,15,3,6.14717621,36.6406356440163,30.4934594340163,20.59578150168,0,20.59578150168,0,22.4019224049184,22.3819265790909
3000,15,3,7.14717621,36.6850587473488,29.5378825373488,20.9092187852,0,20.9092187852,0,22.2929769929246,22.2681810964714
3000,15,3,8.14717621,36.6607591257668,28.5135829157668,21.24223089907,0,21.24223089907,0,21.8210571809034,21.7903303694306
3000,15,3,9.14717621,36.6790505991555,27.5318743891555,21.48710377682,0,21.48710377682,0,21.6634279246152,21.625186000124
4000,15,3,-30.98558217,3.89519598787184,34.8807781578718,12.789291158516,0,12.789291158516,0,0.0191722518023149,0.0191660202634431
4000,15,3,-29.98558217,5.21158697908278,35.1971691490828,12.808880988736,0,12.808880988736,0,0.0259207466572994,0.025912913612823
4000,15,3,-28.98558217,6.13532355134841,35.1209057213484,12.838265734066,0,12.838265734066,0,0.0319908658316439,0.0319810271836599
4000,15,3,-27.98558217,7.23282721345778,35.2184093834578,12.828470818956,0,12.828470818956,0,0.0412199851243231,0.041207589543188
4000,15,3,-26.98558217,7.94097998445388,34.9265621544539,12.838265734066,0,12.838265734066,0,0.0484832403236118,0.0484676471173988
4000,15,3,-25.98558217,9.14362433259841,35.1292065025984,12.838265734066,0,12.838265734066,0,0.0639522859132726,0.0639326552297197
4000,15,3,-24.98558217,10.2065439492976,35.1921261192976,12.838265734066,0,12.838265734066,0,0.0816860760170202,0.0816613624506446
4000,15,3,-23.98558217,11.1054544717586,35.0910366417586,12.848060649176,0,12.848060649176,0,0.100394025653052,0.100362936835442
4000,15,3,-22.98558217,12.1768274575984,35.1624096275984,12.848060649176,0,12.848060649176,0,0.128482851833358,0.128443713330847
4000,15,3,-21.98558217,13.1371431619441,35.1227253319441,12.857855564286,0,12.857855564286,0,0.16015694398847,0.160107709068073
4000,15,3,-20.98558217,14.1941461831843,35.1797283531843,12.867650479396,0,12.867650479396,0,0.204134007950555,0.204072072039936
4000,15,3,-19.98558217,15.1139593393123,35.0995415093123,12.867650479396,0,12.867650479396,0,0.252288048936543,0.252210076244762
4000,15,3,-18.98558217,16.0938749582088,35.0794571282088,12.887238809629,0,12.887238809629,0,0.315665863616325,0.315567851017079
4000,15,3,-17.98558217,17.1312780648982,35.1168602348982,12.897035224726,0,12.897035224726,0,0.400532646760017,0.40040934993396
4000,15,3,-16.98558217,18.1138067514216,35.0993889214216,12.906828639849,0,12.906828639849,0,0.501835212109342,0.50168010838046
4000,15,3,-15.98558217,19.1041746408259,35.0897568108259,12.936214885166,0,12.936214885166,0,0.62894148681121,0.628746666352343
4000,15,3,-14.98558217,20.1285143167293,35.1140964867293,12.965598130509,0,12.965598130509,0,0.794435925221304,0.794191216624622
4000,15,3,-13.98558217,21.0875234872615,35.0731056572615,12.994982875839,0,12.994982875839,0,0.988499916993511,0.988192543741873
4000,15,3,-12.98558217,22.119700458697,35.105282628697,13.043955951402,0,13.043955951402,0,1.24899506475384,1.2486095575842
4000,15,3,-11.98558217,23.1126814157283,35.0982635857283,13.092932026939,0,13.092932026939,0,1.56398011997493,1.56349661063272
4000,15,3,-10.98558217,24.0756120950496,35.0611942650496,13.161494932722,0,13.161494932722,0,1.94203024194638,1.94142471069477
4000,15,3,-9.98558217,25.0293970376765,35.0149792076765,13.249649168712,0,13.249649168712,0,2.40289793849433,2.40214069176877
4000,15,3,-8.98558217,26.0472021371638,35.0327843071638,13.347596819825,0,13.347596819825,0,3.01520700857866,3.01426068708732
4000,15,3,-7.98558217,26.9957609445369,34.9813431145369,13.465134301158,0,13.465134301158,0,3.71847961535184,3.71729866648553
4000,15,3,-6.98558217,27.9430113107478,34.9285934807478,13.602263112698,0,13.602263112698,0,4.57814938706906,4.57667764870207
4000,15,3,-5.98558217,28.8732776910579,34.8588598610579,13.758980254471,0,13.758980254471,0,5.60714157433008,5.60530986931029
4000,15,3,-4.98558217,29.8375149041926,34.8230970741926,14.003851632234,0,14.003851632234,0,6.87866231222477,6.8763966545993
4000,15,3,-3.98558217,30.7560215265071,34.7416036965071,14.38585032155,0,14.38585032155,0,8.27306840585663,8.27029185108075
4000,15,3,-2.98558217,31.6902075082576,34.6757896782576,14.914771237529,0,14.914771237529,0,9.89473469968557,9.89136318398501
4000,15,3,-1.98558217,32.572132137469,34.557714307469,15.55143021977,0,15.55143021977,0,11.626336210877,11.6222654888518
4000,15,3,-0.985582170000001,33.4017935067927,34.3873756767927,16.34481834368,0,16.34481834368,0,13.3905758073676,13.3856998299586
4000,15,3,0.0144178299999991,34.1164779931819,34.1020601631819,17.23614061882,0,17.23614061882,0,14.9695164120376,14.9636953563445
4000,15,3,1.01441783,34.7619161874568,33.7474983574568,18.22542704493,0,18.22542704493,0,16.4253225065489,16.4183920144967
4000,15,3,2.01441783,35.1852398187434,33.1708219887434,19.06777474452,0,19.06777474452,0,17.3070866921691,17.2987471584267
4000,15,3,3.01441783,35.4517765313899,32.4373587013899,19.79259846266,0,19.79259846266,0,17.728616232045,17.7185018589683
4000,15,3,4.01441783,35.6712775499141,31.6568597199141,20.56639675635,0,20.56639675635,0,17.9460777619772,17.9338236012228
4000,15,3,5.01441783,35.7744951516902,30.7600773216902,20.93860353053,0,20.93860353053,0,18.0510222484932,18.035869407383
4000,15,3,6.01441783,35.7222328454768,29.7078150154768,20.66434590745,0,20.66434590745,0,18.07180873447,18.0524792567337
4000,15,3,7.01441783,35.5393152505672,28.5248974205672,19.9297272742,0,19.9297272742,0,17.9651219398496,17.9398905933762
4000,15,3,8.01441783,35.2962961465633,27.2818783165633,19.1461340654,0,19.1461340654,0,17.6826975643073,17.6496331611737
4000,15,3,9.01441783,35.1212177545344,26.1067999245344,18.69558297021,0,18.69558297021,0,17.3933310677853,17.3507023008065
5000,15,3,-31.1147133,2.16048766518416,33.2752009651842,12.799086073626,0,12.799086073626,0,0.0128490141333082,0.0128429697818337
5000,15,3,-30.1147133,3.59377623940291,33.7084895394029,12.799086073626,0,12.799086073626,0,0.0178730497503139,0.0178654403626448
5000,15,3,-29.1147133,4.18873549843611,33.3034487984361,12.799086073626,0,12.799086073626,0,0.0204972024264411,0.0204876227749363
5000,15,3,-28.1147133,5.18123961830916,33.2959529183092,12.799086073626,0,12.799086073626,0,0.0257599491938173,0.0257478891271018
5000,15,3,-27.1147133,6.38718749428572,33.5019007942857,12.799086073626,0,12.799086073626,0,0.0340047659284781,0.0339895832040219
5000,15,3,-26.1147133,7.17111922646345,33.2858325264635,12.799086073626,0,12.799086073626,0,0.0407317400041554,0.0407126260865173
5000,15,3,-25.1147133,8.25556136513533,33.3702746651353,12.799086073626,0,12.799086073626,0,0.052285007760396,0.0522609447637625
5000,15,3,-24.1147133,9.21504546547713,33.3297587654771,12.799086073626,0,12.799086073626,0,0.0652117097445915,0.0651814162266456
5000,15,3,-23.1147133,10.23546553994,33.35017883994,12.808880988736,0,12.808880988736,0,0.0824205225202007,0.0823824144041159
5000,15,3,-22.1147133,11.3120646610338,33.4267779610338,12.808880988736,0,12.808880988736,0,0.105607624920549,0.105559649644814
5000,15,3,-21.1147133,12.3024325504381,33.4171458504381,12.818675903846,0,12.818675903846,0,0.132556212836517,0.132495861693106
5000,15,3,-20.1147133,13.1974215641099,33.3121348641099,12.828470818956,0,12.828470818956,0,0.162767339860351,0.162691420283405
5000,15,3,-19.1147133,14.1664080753404,33.2811213753404,12.838265734066,0,12.838265734066,0,0.203298627568959,0.20320312340453
5000,15,3,-18.1147133,15.1985869541246,33.3133002541246,12.848060649176,0,12.848060649176,0,0.257644643259626,0.257524502301266
5000,15,3,-17.1147133,16.2155623569566,33.3302756569566,12.857855564286,0,12.857855564286,0,0.325377630967286,0.325226497680577
5000,15,3,-16.1147133,17.1980891361314,33.3128024361314,12.877445394506,0,12.877445394506,0,0.407360764140612,0.407170788047094
5000,15,3,-15.1147133,18.2472529544908,33.3619662544908,12.897035224726,0,12.897035224726,0,0.51788747694401,0.517648674490783
5000,15,3,-14.1147133,19.2167163028795,33.3314296028795,12.926418470069,0,12.926418470069,0,0.645941843967678,0.645641892867874
5000,15,3,-13.1147133,20.1757254734117,33.2904387734117,12.955803215399,0,12.955803215399,0,0.803726345558941,0.803349585959
5000,15,3,-12.1147133,21.1255908145982,33.2403041145982,13.004777790949,0,13.004777790949,0,0.996451454743218,0.995978928716886
5000,15,3,-11.1147133,22.1368632450181,33.2515765450181,13.063545781622,0,13.063545781622,0,1.25206032197829,1.25146812307552
5000,15,3,-10.1147133,23.1089396610338,33.2236529610338,13.122315272282,0,13.122315272282,0,1.55913420121998,1.55839200591585
5000,15,3,-9.1147133,24.0718703403551,33.1865836403551,13.200674593162,0,13.200674593162,0,1.93459877545526,1.9336699533462
5000,15,3,-8.1147133,25.0361056461412,33.1508189461412,13.298623744262,0,13.298623744262,0,2.39774981327389,2.39658910796396
5000,15,3,-7.1147133,26.0264735355455,33.1411868355455,13.425954640718,0,13.425954640718,0,2.98333606295739,2.98188867986735
5000,15,3,-6.1147133,26.9737258091051,33.0884391091051,13.572878367368,0,13.572878367368,0,3.67029205585593,3.66848963288836
5000,15,3,-5.1147133,27.9039921894151,33.0187054894151,13.758980254471,0,13.758980254471,0,4.48552179814846,4.48328337379283
5000,15,3,-4.1147133,28.7937550678331,32.9084683678331,14.023441462454,0,14.023441462454,0,5.40158109721929,5.39881623137163
5000,15,3,-3.1147133,29.6312556400377,32.7459689400377,14.38585032155,0,14.38585032155,0,6.38542821114924,6.38203513870149
5000,15,3,-2.1147133,30.6007189884263,32.7154322884263,14.895181407309,0,14.895181407309,0,7.70949803389671,7.70537247422419
5000,15,3,-1.1147133,31.5440507068712,32.6587640068712,15.65917428598,0,15.65917428598,0,9.11247212595432,9.10753175212816
5000,15,3,-0.1147133,32.4730105533678,32.5877238533677,16.63866579698,0,16.63866579698,0,10.6214193725203,10.6155659459937
5000,15,3,0.8852867,33.2517161502916,32.3664294502916,17.74547620454,0,17.74547620454,0,11.9147231837569,11.9078137730005
5000,15,3,1.8852867,33.9115262165147,32.0262395165147,19.00902025373,0,19.00902025373,0,12.9477077529514,12.9395875116194
5000,15,3,2.8852867,34.2695222034532,31.3842355034532,19.85136795332,0,19.85136795332,0,13.4636180021693,13.4538290043731
5000,15,3,3.8852867,34.6144518985826,30.7291651985826,20.79167980388,0,20.79167980388,0,13.9173199513118,13.9055536736775
5000,15,3,4.8852867,34.8457121982652,29.9604254982652,21.44792411638,0,21.44792411638,0,14.2293792760818,14.2150196409287
5000,15,3,5.8852867,35.0181775226671,29.1328908226671,21.86910546611,0,21.86910546611,0,14.5206725941062,14.5029430466283
5000,15,3,6.8852867,35.1031031742174,28.2178164742174,22.08459359853,0,22.08459359853,0,14.662934874532,14.6408324834938
5000,15,3,7.8852867,35.1592850818712,27.2739983818712,22.21192749496,0,22.21192749496,0,14.7686997404288,14.7410339920408
5000,15,3,8.8852867,35.1945619716722,26.3092752716722,22.30987664606,0,22.30987664606,0,14.8237822922417,14.7891060920954
6000,15,3,-31.2441936,0.978140915102806,32.2223345151028,12.818675903846,0,12.818675903846,0,0.00977171797498247,0.00976586013542245
6000,15,3,-30.2441936,2.26467808551296,32.508871685513,12.818675903846,0,12.818675903846,0,0.0131408858027461,0.0131335112196657
6000,15,3,-29.2441936,3.1169691926907,32.3611627926907,12.818675903846,0,12.818675903846,0,0.0159901947027218,0.0159809106526806
6000,15,3,-28.2441936,4.37779530353054,32.6219889035305,12.818675903846,0,12.818675903846,0,0.0213764883769734,0.0213648004504522
6000,15,3,-27.2441936,5.23227986163601,32.476473461636,12.818675903846,0,12.818675903846,0,0.0260246452852488,0.0260099310575401
6000,15,3,-26.2441936,6.34849461383327,32.5926882138333,12.818675903846,0,12.818675903846,0,0.0336516446316759,0.0336331205164984
6000,15,3,-25.2441936,7.36630162066921,32.6104952206692,12.818675903846,0,12.818675903846,0,0.0425389724125144,0.0425156519331865
6000,15,3,-24.2441936,8.28831013507351,32.5325037350735,12.828470818956,0,12.828470818956,0,0.0525600927434201,0.0525307564156443
6000,15,3,-23.2441936,9.25818928546413,32.5023828854641,12.828470818956,0,12.828470818956,0,0.0657119020139429,0.0656749697654172
6000,15,3,-22.2441936,10.2638197786282,32.5080133786282,12.828470818956,0,12.828470818956,0,0.0828337050456411,0.0827872100994574
6000,15,3,-21.2441936,11.2868510133694,32.5310446133694,12.838265734066,0,12.838265734066,0,0.104755959869433,0.104697470858244
6000,15,3,-20.2441936,12.2798319704007,32.5240255704007,12.848060649176,0,12.848060649176,0,0.131566590125257,0.131493012958232
6000,15,3,-19.2441936,13.2871847993801,32.5313783993802,12.848060649176,0,12.848060649176,0,0.165913185554943,0.165820557389648
6000,15,3,-18.2441936,14.2370501405667,32.4812437405667,12.857855564286,0,12.857855564286,0,0.206317692135204,0.206201169017243
6000,15,3,-17.2441936,15.30972966022,32.55392326022,12.877445394506,0,12.877445394506,0,0.263720110502279,0.263573639746321
6000,15,3,-16.2441936,16.2778864747952,32.5220800747952,12.887238809629,0,12.887238809629,0,0.329328086751306,0.329143831122639
6000,15,3,-15.2441936,17.2525759584378,32.4967695584378,12.906828639849,0,12.906828639849,0,0.411564637076145,0.411333025055277
6000,15,3,-14.2441936,18.2181177980374,32.4623113980374,12.936214885166,0,12.936214885166,0,0.512866767447118,0.512575847554284
6000,15,3,-13.2441936,19.2659750825833,32.5101686825833,12.965598130509,0,12.965598130509,0,0.651335803581791,0.650970387140744
6000,15,3,-12.2441936,20.2289057619046,32.4730993619046,13.004777790949,0,13.004777790949,0,0.810564614001625,0.810105967902526
6000,15,3,-11.2441936,21.2401781923245,32.4843717923245,13.043955951402,0,13.043955951402,0,1.02001955004883,1.01944388307253
6000,15,3,-10.2441936,22.1612978822659,32.4054914822659,13.092932026939,0,13.092932026939,0,1.25629859773577,1.25557658688108
6000,15,3,-9.2441936,23.1529723054837,32.3971659054837,13.161494932722,0,13.161494932722,0,1.57033391233148,1.56942968960327
6000,15,3,-8.2441936,24.1472597963284,32.3914533963284,13.230059338492,0,13.230059338492,0,1.96410267702566,1.96297022751632
6000,15,3,-7.2441936,25.0696860200833,32.3138796200833,13.337801904715,0,13.337801904715,0,2.40926371034247,2.40784955741442
6000,15,3,-6.2441936,25.9738226777981,32.2180162777981,13.455340886035,0,13.455340886035,0,2.94094947083286,2.93918470968057
6000,15,3,-5.2441936,26.9067011720608,32.1508947720608,13.661032603358,0,13.661032603358,0,3.59076174254656,3.58857349166461
6000,15,3,-4.2441936,27.7611876375149,32.0053812375149,13.915697396244,0,13.915697396244,0,4.29154615359664,4.28884172410172
6000,15,3,-3.2441936,28.6522570497464,31.8964506497464,14.24872151001,0,14.24872151001,0,5.1457633171823,5.14243821694677
6000,15,3,-2.2441936,29.505436981387,31.749630581387,14.650310029546,0,14.650310029546,0,6.09111617504202,6.08704486829736
6000,15,3,-1.2441936,30.4566079027127,31.7008015027127,15.16944353035,0,15.16944353035,0,7.32303552014413,7.31808545413371
6000,15,3,-0.244193600000002,31.4744130022,31.7186066022,15.84527767307,0,15.84527767307,0,8.86219794265355,8.85623197649108
6000,15,3,0.755806399999998,32.3968401796292,31.6410337796292,16.72682003297,0,16.72682003297,0,10.38175160506,10.3746367303666
6000,15,3,1.7558064,33.1363497621487,31.3805433621487,17.63773213833,0,17.63773213833,0,11.6732620088483,11.6647675073507
6000,15,3,2.7558064,33.8823920137356,31.1265856137356,18.66619822488,0,18.66619822488,0,13.0973468207884,13.087242089557
6000,15,3,3.7558064,34.4611950761746,30.7053886761746,19.33223745249,0,19.33223745249,0,14.448986549874,14.4367037176643
6000,15,3,4.7558064,34.8910518533657,30.1352454533657,19.91993235909,0,19.91993235909,0,15.4816528873103,15.466645925387
6000,15,3,5.7558064,35.216383541293,29.460577141293,20.45865269014,0,20.45865269014,0,16.246556468789,16.2281613070691
6000,15,3,6.7558064,35.4659353143643,28.7101289143643,20.9777681911,0,20.9777681911,0,16.7816341659479,16.7590491002644
6000,15,3,7.7558064,35.6253348237942,27.8695284237942,21.39894954083,0,21.39894954083,0,17.0663649221635,17.0384916352431
6000,15,3,8.7558064,35.7272458917569,26.9714394917569,21.71238682435,0,21.71238682435,0,17.2193606216832,17.1847767929112
